# x,y,<bush>,<cookie>,<shadow>,<visibility>
4375,3360,1,0,0,1
4375,3359,1,0,0,1
4375,3360,1,0,0,1
4375,3360,1,0,0,1
4375,3358,1,0,0,1
4374,3358,1,0,0,1
4375,3358,1,0,0,1
4374,3360,1,0,0,1
4374,3360,1,0,0,1
4375,3360,1,0,0,1
4375,3360,1,0,0,1
4375,3360,1,0,0,1
4374,3360,1,0,0,1
4374,3360,1,0,0,1
4374,3360,1,0,0,1
4374,3359,1,0,0,1
4376,3360,1,0,0,1
4375,3361,1,0,0,1
4375,3360,1,0,0,1
4375,3360,1,0,0,1
4375,3356,1,0,0,1
4375,3356,1,0,0,1
4376,3358,1,0,0,1
4377,3358,1,0,0,1
4377,3358,1,0,0,1
4376,3358,1,0,0,1
4375,3360,1,0,0,1
4375,3360,1,0,0,1
4375,3360,1,0,0,1
4375,3360,1,0,0,1
4375,3360,1,0,0,1
4376,3358,1,0,0,1
4376,3358,1,0,0,1
4376,3358,1,0,0,1
4377,3358,1,0,0,1
4376,3358,1,0,0,1
4375,3357,1,0,0,1
4375,3357,1,0,0,1
4375,3357,1,0,0,1
4375,3357,1,0,0,1
4375,3358,1,0,0,1
4375,3357,1,0,0,1
4375,3357,1,0,0,1
4375,3357,1,0,0,1
4375,3356,1,0,0,1
4375,3355,1,0,0,1
4375,3355,1,0,0,1
4375,3355,1,0,0,1
4375,3353,1,0,0,1
4375,3354,1,0,0,1
4376,3355,1,0,0,1
4376,3355,1,0,0,1
4376,3356,1,0,0,1
4376,3355,1,0,0,1
4376,3354,1,0,0,1
4376,3354,1,0,0,1
4376,3354,1,0,0,1
4377,3354,1,0,0,1
4376,3355,1,0,0,1
4377,3355,1,0,0,1
4377,3354,1,0,0,1
4377,3354,1,0,0,1
4377,3354,1,0,0,1
4378,3354,1,0,0,1
4378,3354,1,0,0,1
4378,3354,1,0,0,1
4379,3355,1,0,0,1
4379,3354,1,0,0,1
4379,3355,1,0,0,1
4379,3354,1,0,0,1
4379,3353,1,0,0,1
4379,3354,1,0,0,1
4380,3354,1,0,0,1
4380,3354,1,0,0,1
4380,3355,1,0,0,1
4380,3354,1,0,0,1
4380,3354,1,0,0,1
4380,3355,1,0,0,1
4380,3354,1,0,0,1
4380,3354,1,0,0,1
4380,3354,1,0,0,1
4379,3352,1,0,0,1
4379,3351,1,0,0,1
4378,3351,1,0,0,1
4378,3352,1,0,0,1
4378,3352,1,0,0,1
4378,3352,1,0,0,1
4378,3352,1,0,0,1
4379,3352,1,0,0,1
4379,3353,1,0,0,1
4379,3352,1,0,0,1
4379,3353,1,0,0,1
4380,3353,1,0,0,1
4380,3353,1,0,0,1
4380,3353,1,0,0,1
4380,3352,1,0,0,1
4380,3352,1,0,0,1
4381,3352,1,0,0,1
4380,3351,1,0,0,1
4381,3352,1,0,0,1
4380,3351,1,0,0,1
4381,3352,1,0,0,1
4381,3352,1,0,0,1
4382,3352,1,0,0,1
4381,3352,1,0,0,1
4381,3352,1,0,0,1
4381,3352,1,0,0,1
4382,3353,1,0,0,1
4382,3354,1,0,0,1
4382,3355,1,0,0,1
4382,3354,1,0,0,1
4381,3354,1,0,0,1
4381,3353,1,0,0,1
4381,3354,1,0,0,1
4381,3354,1,0,0,1
4381,3354,1,0,0,1
4381,3355,1,0,0,1
4383,3355,1,0,0,1
4380,3355,1,0,0,1
4381,3355,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4359,3356,1,0,0,1
4359,3356,1,0,0,1
4359,3356,1,0,0,1
4359,3356,1,0,0,1
4359,3355,1,0,0,1
4359,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4359,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4359,3355,1,0,0,1
4359,3355,1,0,0,1
4359,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4357,3357,1,0,0,1
4359,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4359,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4359,3355,1,0,0,1
4359,3355,1,0,0,1
4358,3356,1,0,0,1
4359,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4359,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3356,1,0,0,1
4358,3355,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4359,3356,1,0,0,1
4359,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4359,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3355,1,0,0,1
4358,3356,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3356,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4359,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4357,3356,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3356,1,0,0,1
4358,3356,1,0,0,1
4358,3355,1,0,0,1
4359,3357,1,0,0,1
4358,3355,1,0,0,1
4358,3355,1,0,0,1
4358,3339,1,0,0,1
4358,3339,1,0,0,1
4359,3339,1,0,0,1
4359,3339,1,0,0,1
4359,3340,1,0,0,1
4359,3339,1,0,0,1
4359,3340,1,0,0,1
4359,3339,1,0,0,1
4358,3340,1,0,0,1
4359,3340,1,0,0,1
4359,3340,1,0,0,1
4359,3340,1,0,0,1
4359,3340,1,0,0,1
4359,3340,1,0,0,1
4358,3339,1,0,0,1
4359,3339,1,0,0,1
4359,3340,1,0,0,1
4359,3338,1,0,0,1
4359,3339,1,0,0,1
4359,3338,1,0,0,1
4359,3338,1,0,0,1
4359,3339,1,0,0,1
4360,3339,1,0,0,1
4359,3338,1,0,0,1
4359,3338,1,0,0,1
4359,3339,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4359,3339,1,0,0,1
4359,3338,1,0,0,1
4359,3338,1,0,0,1
4359,3339,1,0,0,1
4359,3339,1,0,0,1
4359,3339,1,0,0,1
4359,3339,1,0,0,1
4359,3338,1,0,0,1
4359,3338,1,0,0,1
4359,3338,1,0,0,1
4359,3338,1,0,0,1
4359,3338,1,0,0,1
4359,3338,1,0,0,1
4359,3338,1,0,0,1
4359,3338,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4359,3339,1,0,0,1
4359,3339,1,0,0,1
4360,3339,1,0,0,1
4360,3338,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4358,3338,1,0,0,1
4358,3337,1,0,0,1
4358,3338,1,0,0,1
4359,3339,1,0,0,1
4360,3338,1,0,0,1
4359,3338,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4359,3339,1,0,0,1
4359,3338,1,0,0,1
4360,3339,1,0,0,1
4359,3339,1,0,0,1
4359,3339,1,0,0,1
4359,3339,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4359,3339,1,0,0,1
4360,3339,1,0,0,1
4361,3340,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4361,3340,1,0,0,1
4361,3340,1,0,0,1
4361,3340,1,0,0,1
4360,3339,1,0,0,1
4359,3339,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4359,3338,1,0,0,1
4359,3339,1,0,0,1
4359,3338,1,0,0,1
4360,3338,1,0,0,1
4359,3338,1,0,0,1
4360,3338,1,0,0,1
4360,3338,1,0,0,1
4360,3338,1,0,0,1
4359,3339,1,0,0,1
4360,3338,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4360,3338,1,0,0,1
4360,3339,1,0,0,1
4360,3339,1,0,0,1
4339,3374,1,0,0,1
4339,3374,1,0,0,1
4339,3374,1,0,0,1
4339,3374,1,0,0,1
4339,3374,1,0,0,1
4338,3374,1,0,0,1
4338,3374,1,0,0,1
4338,3374,1,0,0,1
4339,3374,1,0,0,1
4338,3373,1,0,0,1
4338,3373,1,0,0,1
4337,3373,1,0,0,1
4337,3372,1,0,0,1
4338,3372,1,0,0,1
4339,3372,1,0,0,1
4341,3373,1,0,0,1
4341,3373,1,0,0,1
4339,3371,1,0,0,1
4340,3371,1,0,0,1
4342,3370,1,0,0,1
4341,3369,1,0,0,1
4340,3370,1,0,0,1
4340,3370,1,0,0,1
4340,3369,1,0,0,1
4340,3369,1,0,0,1
4339,3368,1,0,0,1
4341,3368,1,0,0,1
4341,3368,1,0,0,1
4341,3368,1,0,0,1
4341,3368,1,0,0,1
4341,3367,1,0,0,1
4342,3366,1,0,0,1
4342,3367,1,0,0,1
4343,3366,1,0,0,1
4343,3366,1,0,0,1
4343,3365,1,0,0,1
4343,3365,1,0,0,1
4344,3365,1,0,0,1
4344,3365,1,0,0,1
4344,3364,1,0,0,1
4344,3364,1,0,0,1
4344,3363,1,0,0,1
4345,3363,1,0,0,1
4344,3362,1,0,0,1
4345,3362,1,0,0,1
4345,3362,1,0,0,1
4345,3362,1,0,0,1
4347,3361,1,0,0,1
4347,3361,1,0,0,1
4347,3361,1,0,0,1
4347,3361,1,0,0,1
4346,3360,1,0,0,1
4347,3360,1,0,0,1
4346,3360,1,0,0,1
4345,3360,1,0,0,1
4345,3360,1,0,0,1
4345,3360,1,0,0,1
4346,3360,1,0,0,1
4346,3360,1,0,0,1
4346,3360,1,0,0,1
4346,3360,1,0,0,1
4346,3360,1,0,0,1
4347,3360,1,0,0,1
4345,3359,1,0,0,1
4347,3359,1,0,0,1
4347,3360,1,0,0,1
4345,3359,1,0,0,1
4345,3359,1,0,0,1
4344,3359,1,0,0,1
4344,3359,1,0,0,1
4344,3359,1,0,0,1
4344,3360,1,0,0,1
4345,3360,1,0,0,1
4345,3361,1,0,0,1
4344,3361,1,0,0,1
4343,3361,1,0,0,1
4344,3361,1,0,0,1
4344,3362,1,0,0,1
4344,3362,1,0,0,1
4344,3362,1,0,0,1
4344,3362,1,0,0,1
4344,3363,1,0,0,1
4344,3363,1,0,0,1
4344,3363,1,0,0,1
4344,3363,1,0,0,1
4343,3364,1,0,0,1
4344,3364,1,0,0,1
4344,3364,1,0,0,1
4344,3364,1,0,0,1
4343,3365,1,0,0,1
4344,3365,1,0,0,1
4345,3366,1,0,0,1
4344,3366,1,0,0,1
4344,3366,1,0,0,1
4344,3366,1,0,0,1
4344,3366,1,0,0,1
4345,3366,1,0,0,1
4345,3366,1,0,0,1
4345,3367,1,0,0,1
4345,3367,1,0,0,1
4366,3357,1,0,0,1
4366,3357,1,0,0,1
4366,3357,1,0,0,1
4367,3358,1,0,0,1
4365,3357,1,0,0,1
4366,3357,1,0,0,1
4365,3357,1,0,0,1
4365,3357,1,0,0,1
4366,3358,1,0,0,1
4366,3358,1,0,0,1
4366,3358,1,0,0,1
4366,3358,1,0,0,1
4367,3358,1,0,0,1
4366,3358,1,0,0,1
4366,3358,1,0,0,1
4367,3358,1,0,0,1
4367,3358,1,0,0,1
4366,3358,1,0,0,1
4366,3358,1,0,0,1
4366,3358,1,0,0,1
4366,3358,1,0,0,1
4366,3358,1,0,0,1
4366,3358,1,0,0,1
4366,3358,1,0,0,1
4366,3358,1,0,0,1
4368,3358,1,0,0,1
4369,3357,1,0,0,1
4372,3358,1,0,0,1
4373,3361,1,0,0,1
4373,3365,1,0,0,1
4375,3366,1,0,0,1
4378,3367,1,0,0,0
4379,3370,1,0,0,0
4380,3372,1,0,0,0
4381,3373,1,0,0,0
4381,3372,1,0,0,0
4381,3372,1,0,0,0
4380,3372,1,0,0,0
4380,3372,1,0,0,0
4380,3372,1,0,0,0
4380,3373,1,0,0,0
4380,3373,1,0,0,0
4379,3373,1,0,0,0
4379,3374,1,0,0,0
4379,3375,1,0,0,0
4380,3375,1,0,0,0
4378,3375,1,0,0,0
4377,3374,1,0,0,0
4374,3374,1,0,0,0
4372,3375,1,0,0,1
4371,3374,1,0,0,1
4370,3373,1,0,0,1
4368,3372,1,0,0,1
4367,3371,1,0,0,1
4366,3369,1,0,0,1
4365,3368,1,0,0,1
4362,3368,1,0,0,1
4362,3368,1,0,0,1
4361,3369,1,0,0,1
4361,3369,1,0,0,1
4362,3370,1,0,0,1
4361,3371,1,0,0,1
4361,3371,1,0,0,1
4361,3372,1,0,0,1
4361,3372,1,0,0,1
4361,3373,1,0,0,1
4362,3371,1,0,0,1
4362,3372,1,0,0,1
4363,3372,1,0,0,1
4362,3372,1,0,0,1
4362,3373,1,0,0,1
4362,3374,1,0,0,1
4363,3374,1,0,0,1
4363,3374,1,0,0,1
4363,3375,1,0,0,1
4363,3376,1,0,0,1
4361,3376,1,0,0,1
4362,3376,1,0,0,1
4362,3376,1,0,0,1
4362,3376,1,0,0,1
4365,3376,1,0,0,1
4365,3375,1,0,0,1
4366,3375,1,0,0,1
4365,3376,1,0,0,1
4366,3376,1,0,0,1
4366,3377,1,0,0,1
4366,3377,1,0,0,1
4367,3378,1,0,0,1
4367,3378,1,0,0,1
4367,3379,1,0,0,1
4367,3380,1,0,0,1
4366,3381,1,0,0,1
4365,3383,1,0,0,1
4365,3384,1,0,0,1
4364,3387,1,0,0,1
4364,3388,1,0,0,1
4364,3388,1,0,0,1
4364,3389,1,0,0,1
4363,3389,1,0,0,1
4362,3390,1,0,0,1
4384,3395,1,0,0,1
4384,3395,1,0,0,1
4383,3396,1,0,0,1
4383,3396,1,0,0,1
4383,3397,1,0,0,0
4382,3398,1,0,0,0
4382,3399,1,0,0,0
4381,3400,1,0,0,0
4381,3401,1,0,0,0
4381,3402,1,0,0,0
4381,3403,1,0,0,0
4380,3403,1,0,0,0
4380,3404,1,0,0,0
4380,3404,1,0,0,0
4379,3406,1,0,0,0
4378,3407,1,0,0,0
4378,3408,1,0,0,0
4377,3407,1,0,0,0
4376,3408,1,0,0,0
4376,3409,1,0,0,0
4376,3409,1,0,0,0
4376,3409,1,0,0,0
4375,3409,1,0,0,0
4375,3409,1,0,0,0
4375,3408,1,0,0,0
4375,3406,1,0,0,0
4376,3406,1,0,0,0
4373,3405,1,0,0,0
4370,3405,1,0,0,1
4369,3403,1,0,0,1
4368,3403,1,0,0,1
4367,3402,1,0,0,1
4368,3401,1,0,0,1
4370,3401,1,0,0,1
4372,3401,1,0,0,1
4374,3401,1,0,0,1
4373,3402,1,0,0,1
4374,3403,1,0,0,1
4374,3405,1,0,0,1
4375,3407,1,0,0,0
4374,3409,1,0,0,0
4374,3410,1,0,0,0
4373,3411,1,0,0,0
4371,3412,1,0,0,1
4371,3415,1,0,0,1
4371,3414,1,0,0,0
4372,3414,1,0,0,0
4373,3413,1,0,0,1
4373,3414,1,0,0,1
4373,3412,1,0,0,1
4370,3413,1,0,0,1
4368,3414,1,0,0,1
4367,3413,1,0,0,1
4366,3413,1,0,0,1
4366,3412,1,0,0,1
4368,3414,1,0,0,1
4367,3414,1,0,0,1
4366,3413,1,0,0,1
4365,3414,1,0,0,1
4365,3413,1,0,0,1
4365,3414,1,0,0,1
4365,3414,1,0,0,1
4365,3414,1,0,0,1
4367,3415,1,0,0,1
4367,3415,1,0,0,1
4365,3414,1,0,0,0
4365,3416,1,0,0,0
4362,3417,1,0,0,0
4361,3415,1,0,0,0
4361,3417,1,0,0,0
4360,3417,1,0,0,0
4358,3418,1,0,0,0
4357,3419,1,0,0,0
4356,3419,1,0,0,0
4357,3419,1,0,0,0
4356,3418,1,0,0,0
4357,3418,1,0,0,0
4356,3418,1,0,0,0
4357,3418,1,0,0,0
4357,3417,1,0,0,0
4357,3418,1,0,0,0
4356,3417,1,0,0,0
4356,3417,1,0,0,0
4356,3417,1,0,0,0
4355,3417,1,0,0,0
4353,3419,1,0,0,0
4353,3420,1,0,0,0
4353,3418,1,0,0,0
4353,3418,1,0,0,0
4353,3418,1,0,0,0
4353,3418,1,0,0,0
4353,3417,1,0,0,0
4353,3418,1,0,0,0
4352,3418,1,0,0,0
4352,3418,1,0,0,0
4351,3419,1,0,0,0
4351,3419,1,0,0,0
4350,3420,1,0,0,0
4350,3421,1,0,0,0
4348,3422,1,0,0,0
4347,3422,1,0,0,0
4347,3423,1,0,0,0
4347,3423,1,0,0,0
4347,3424,1,0,0,0
4346,3426,1,0,0,0
4346,3426,1,0,0,0
4346,3426,1,0,0,0
4346,3427,1,0,0,0
4346,3426,1,0,0,0
4346,3426,1,0,0,0
4346,3426,1,0,0,0
4345,3426,1,0,0,0
4346,3427,1,0,0,0
4346,3427,1,0,0,0
4345,3426,1,0,0,0
4346,3425,1,0,0,0
4346,3425,1,0,0,0
4345,3425,1,0,0,0
4345,3426,1,0,0,0
4344,3426,1,0,0,0
4344,3427,1,0,0,0
4343,3427,1,0,0,0
4343,3428,1,0,0,0
4343,3427,1,0,0,0
4343,3428,1,0,0,0
4342,3428,1,0,0,0
4342,3428,1,0,0,0
4343,3428,1,0,0,0
4343,3427,1,0,0,0
4343,3427,1,0,0,0
4343,3427,1,0,0,0
4343,3427,1,0,0,0
4343,3427,1,0,0,0
4343,3427,1,0,0,0
4343,3428,1,0,0,0
4343,3427,1,0,0,0
4342,3428,1,0,0,0
4342,3428,1,0,0,0
4342,3428,1,0,0,0
4342,3429,1,0,0,0
4342,3429,1,0,0,0
4341,3429,1,0,0,0
4341,3429,1,0,0,0
4341,3429,1,0,0,0
4340,3429,1,0,0,0
4339,3430,1,0,0,0
4339,3431,1,0,0,0
4338,3431,1,0,0,0
4337,3431,1,0,0,0
4336,3432,1,0,0,0
4336,3434,1,0,0,0
4336,3435,1,0,0,0
4336,3436,1,0,0,0
4336,3436,1,0,0,0
4335,3435,1,0,0,0
4335,3435,1,0,0,0
4335,3435,1,0,0,0
4335,3435,1,0,0,0
4336,3435,1,0,0,0
4336,3436,1,0,0,0
4336,3436,1,0,0,0
4336,3436,1,0,0,0
4336,3437,1,0,0,0
4336,3438,1,0,0,0
4336,3438,1,0,0,0
4336,3440,1,0,0,0
4337,3440,1,0,0,0
4337,3441,1,0,0,0
4337,3442,1,0,0,0
4337,3443,1,0,0,0
4338,3444,1,0,0,0
4338,3445,1,0,0,0
4339,3447,1,0,0,0
4339,3447,1,0,0,0
4339,3446,1,0,0,0
4338,3446,1,0,0,0
4339,3447,1,0,0,0
4338,3447,1,0,0,0
4338,3448,1,0,0,0
4337,3448,1,0,0,0
4338,3449,1,0,0,0
4339,3449,1,0,0,0
4339,3449,1,0,0,0
4339,3451,1,0,0,0
4338,3453,1,0,0,0
4336,3453,1,0,0,0
4333,3452,1,0,0,0
4333,3453,1,0,0,0
4332,3454,1,0,0,0
4332,3454,1,0,0,0
4332,3455,1,0,0,0
4333,3454,1,0,0,0
4333,3455,1,0,0,0
4333,3454,1,0,0,0
4333,3455,1,0,0,0
4333,3455,1,0,0,0
4333,3455,1,0,0,0
4334,3456,1,0,0,0
4334,3456,1,0,0,1
4334,3456,1,0,0,1
4280,3429,1,0,0,1
4280,3429,1,0,0,1
4280,3429,1,0,0,1
4280,3429,1,0,0,1
4280,3429,1,0,0,1
4280,3429,1,0,0,1
4280,3429,1,0,0,1
4281,3428,1,0,0,1
4280,3428,1,0,0,1
4280,3428,1,0,0,1
4280,3428,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4281,3427,1,0,0,1
4280,3427,1,0,0,1
4280,3427,1,0,0,1
4280,3427,1,0,0,1
4280,3427,1,0,0,1
4279,3427,1,0,0,1
4279,3427,1,0,0,1
4279,3427,1,0,0,1
4279,3427,1,0,0,1
4279,3427,1,0,0,1
4279,3427,1,0,0,1
4278,3427,1,0,0,1
4278,3427,1,0,0,1
4278,3426,1,0,0,1
4277,3426,1,0,0,1
4278,3426,1,0,0,1
4278,3425,1,0,0,1
4278,3425,1,0,0,1
4277,3425,1,0,0,1
4276,3427,1,0,0,1
4276,3428,1,0,0,1
4277,3431,1,0,0,1
4278,3433,1,0,0,1
4277,3435,1,0,0,1
4277,3437,1,0,0,1
4277,3440,1,0,0,1
4278,3440,1,0,0,1
4280,3441,1,0,0,1
4281,3440,1,0,0,1
4282,3440,1,0,0,1
4284,3442,1,0,0,1
4284,3442,1,0,0,1
4284,3441,1,0,0,1
4284,3440,1,0,0,1
4284,3440,1,0,0,1
4285,3439,1,0,0,1
4285,3439,1,0,0,1
4284,3438,1,0,0,1
4284,3438,1,0,0,1
4284,3437,1,0,0,1
4285,3436,1,0,0,1
4285,3436,1,0,0,1
4284,3435,1,0,0,1
4285,3434,1,0,0,1
4285,3434,1,0,0,1
4286,3434,1,0,0,1
4286,3433,1,0,0,1
4286,3433,1,0,0,1
4286,3432,1,0,0,1
4286,3432,1,0,0,1
4286,3431,1,0,0,1
4286,3431,1,0,0,1
4285,3430,1,0,0,1
4285,3430,1,0,0,1
4285,3430,1,0,0,1
4285,3429,1,0,0,1
4285,3428,1,0,0,1
4285,3428,1,0,0,1
4284,3428,1,0,0,1
4284,3427,1,0,0,1
4284,3427,1,0,0,1
4284,3426,1,0,0,1
4284,3426,1,0,0,1
4283,3426,1,0,0,1
4283,3425,1,0,0,1
4283,3425,1,0,0,1
4283,3424,1,0,0,1
4283,3424,1,0,0,1
4283,3423,1,0,0,1
4282,3422,1,0,0,1
4283,3422,1,0,0,1
4283,3422,1,0,0,1
4283,3421,1,0,0,1
4283,3421,1,0,0,1
4284,3420,1,0,0,1
4284,3419,1,0,0,1
4284,3417,1,0,0,1
4319,3487,1,0,0,1
4319,3488,1,0,0,1
4319,3487,1,0,0,1
4320,3486,1,0,0,1
4321,3485,1,0,0,1
4321,3484,1,0,0,1
4322,3483,1,0,0,1
4322,3482,1,0,0,1
4323,3481,1,0,0,1
4323,3480,1,0,0,1
4323,3479,1,0,0,1
4324,3479,1,0,0,1
4325,3479,1,0,0,1
4325,3479,1,0,0,1
4326,3479,1,0,0,1
4326,3478,1,0,0,1
4327,3478,1,0,0,1
4328,3479,1,0,0,1
4330,3480,1,0,0,1
4332,3481,1,0,0,1
4334,3482,1,0,0,1
4336,3482,1,0,0,1
4338,3483,1,0,0,1
4340,3483,1,0,0,1
4342,3484,1,0,0,1
4342,3486,1,0,0,1
4341,3490,1,0,0,1
4340,3493,1,0,0,1
4338,3495,1,0,0,1
4337,3498,1,0,0,1
4335,3500,1,0,0,1
4334,3502,1,0,0,1
4333,3506,1,0,0,1
4332,3509,1,0,0,1
4334,3510,1,0,0,1
4333,3511,1,0,0,1
4333,3511,1,0,0,1
4334,3511,1,0,0,1
4334,3515,1,0,0,1
4334,3517,1,0,0,1
4333,3516,1,0,0,1
4333,3515,1,0,0,1
4332,3514,1,0,0,1
4332,3513,1,0,0,1
4332,3511,1,0,0,1
4331,3510,1,0,0,1
4331,3509,1,0,0,1
4331,3508,1,0,0,1
4331,3506,1,0,0,1
4332,3504,1,0,0,1
4331,3503,1,0,0,1
4331,3501,1,0,0,1
4330,3500,1,0,0,1
4330,3498,1,0,0,1
4330,3497,1,0,0,1
4329,3496,1,0,0,1
4328,3495,1,0,0,1
4326,3494,1,0,0,1
4325,3494,1,0,0,1
4323,3493,1,0,0,1
4321,3494,1,0,0,1
4320,3494,1,0,0,1
4320,3493,1,0,0,1
4320,3493,1,0,0,1
4320,3492,1,0,0,1
4320,3492,1,0,0,1
4323,3492,1,0,0,1
4321,3490,1,0,0,1
4322,3490,1,0,0,1
4322,3490,1,0,0,1
4322,3491,1,0,0,1
4323,3491,1,0,0,1
4323,3491,1,0,0,1
4323,3491,1,0,0,1
4322,3492,1,0,0,1
4322,3493,1,0,0,1
4322,3494,1,0,0,1
4321,3495,1,0,0,1
4321,3495,1,0,0,1
4321,3495,1,0,0,1
4322,3496,1,0,0,1
4323,3496,1,0,0,1
4324,3496,1,0,0,1
4325,3496,1,0,0,1
4327,3496,1,0,0,1
4327,3496,1,0,0,1
4328,3496,1,0,0,1
4329,3496,1,0,0,1
4329,3496,1,0,0,1
4328,3497,1,0,0,1
4328,3499,1,0,0,1
4331,3499,1,0,0,1
4332,3501,1,0,0,1
4332,3502,1,0,0,1
4332,3502,1,0,0,1
4333,3502,1,0,0,1
4333,3503,1,0,0,1
4332,3503,1,0,0,1
4332,3504,1,0,0,1
4331,3504,1,0,0,1
4341,3477,1,0,0,1
4342,3476,1,0,0,1
4343,3476,1,0,0,1
4342,3477,1,0,0,1
4342,3478,1,0,0,1
4341,3479,1,0,0,1
4341,3479,1,0,0,1
4341,3480,1,0,0,1
4340,3481,1,0,0,1
4340,3481,1,0,0,1
4339,3482,1,0,0,1
4339,3482,1,0,0,1
4338,3483,1,0,0,1
4338,3484,1,0,0,1
4337,3484,1,0,0,1
4337,3484,1,0,0,1
4336,3485,1,0,0,1
4335,3486,1,0,0,1
4335,3486,1,0,0,1
4334,3487,1,0,0,1
4334,3487,1,0,0,1
4333,3488,1,0,0,1
4332,3489,1,0,0,1
4332,3490,1,0,0,1
4331,3490,1,0,0,1
4330,3491,1,0,0,1
4330,3491,1,0,0,1
4329,3492,1,0,0,1
4328,3492,1,0,0,1
4326,3492,1,0,0,1
4326,3491,1,0,0,1
4325,3491,1,0,0,1
4325,3492,1,0,0,1
4324,3491,1,0,0,1
4324,3491,1,0,0,1
4325,3492,1,0,0,1
4324,3491,1,0,0,1
4324,3491,1,0,0,1
4324,3493,1,0,0,1
4325,3495,1,0,0,1
4327,3494,1,0,0,1
4327,3494,1,0,0,1
4327,3494,1,0,0,1
4326,3493,1,0,0,1
4323,3493,1,0,0,1
4323,3492,1,0,0,1
4323,3492,1,0,0,1
4323,3492,1,0,0,1
4323,3491,1,0,0,1
4322,3491,1,0,0,1
4322,3491,1,0,0,1
4322,3491,1,0,0,1
4322,3490,1,0,0,1
4322,3490,1,0,0,1
4322,3490,1,0,0,1
4322,3490,1,0,0,1
4321,3490,1,0,0,1
4321,3490,1,0,0,1
4320,3489,1,0,0,1
4320,3489,1,0,0,1
4320,3488,1,0,0,1
4318,3488,1,0,0,1
4318,3488,1,0,0,1
4318,3487,1,0,0,1
4318,3487,1,0,0,1
4318,3487,1,0,0,1
4317,3486,1,0,0,1
4317,3486,1,0,0,1
4317,3486,1,0,0,1
4319,3485,1,0,0,1
4321,3485,1,0,0,1
4321,3485,1,0,0,1
4322,3485,1,0,0,1
4322,3485,1,0,0,1
4321,3485,1,0,0,1
4321,3485,1,0,0,1
4321,3485,1,0,0,1
4321,3485,1,0,0,1
